1	11358762	11358762	11462778	104016	84718	0.386840613
1	11462778	11462778	11570382	107604	84717	0.385400307
1	11570382	11570382	11693810	123428	84717	0.385233616
1	11693810	11693810	11814440	120630	84717	0.391018892
1	11814440	11814440	11937783	123343	84718	0.381769685
1	11937783	11937783	12038354	100571	84717	0.388090124
1	12038354	12038354	12152845	114491	84717	0.386882926
1	12152845	12152845	12278061	125216	84717	0.390865458
1	12278061	12278061	12386096	108035	84718	0.389721945
1	12386096	12386096	12494537	108441	84717	0.392080559
1	12494537	12494537	12602005	107468	84717	0.406731243
1	12602005	12602005	12702629	100624	84717	0.409311801
1	12702629	12702629	12794225	91596	84718	0.427241067
1	12794225	12794225	12884835	90610	84717	0.439913476
1	12884835	12884835	12981865	97030	84717	0.415382713
1	12981865	12981865	13078610	96745	84718	0.447305315
1	13078610	13078610	13171945	93335	84717	0.451787092
1	13171945	13171945	13266591	94646	84717	0.444039431
1	13266591	13266591	13356711	90120	84717	0.436735056
1	13356711	13356711	13449623	92912	84718	0.429132629
1	13449623	13449623	13564540	114917	84717	0.432021093
1	13564540	13564540	13657908	93368	84717	0.437821975
1	13657908	13657908	13777066	119158	84717	0.409855739
1	13777066	13777066	13879272	102206	84718	0.419208078
1	13879272	13879272	13996729	117457	84717	0.404348789
1	13996729	13996729	14116983	120254	84717	0.410253212
1	14116983	14116983	14211728	94745	84717	0.417854052
1	14211728	14211728	14301160	89432	84718	0.405409636
1	14301160	14301160	14400099	98939	84717	0.395512432
1	14400099	14400099	14507260	107161	84717	0.403538568
1	14507260	14507260	14607238	99978	84717	0.394662879
1	14607238	14607238	14702792	95554	84718	0.404207001
1	14702792	14702792	14796878	94086	84717	0.416933264
1	14796878	14796878	14899041	102163	84717	0.39695979
1	14899041	14899041	15013619	114578	84717	0.401958474
1	15013619	15013619	15138358	124739	84718	0.396272246
1	15138358	15138358	15249549	111191	84717	0.395415138
1	15249549	15249549	15352635	103086	84717	0.405443945
1	15352635	15352635	15445799	93164	84717	0.395685075
1	15445799	15445799	15564021	118222	84718	0.405098839
1	15564021	15564021	15653516	89495	84717	0.402476088
1	15653516	15653516	15757478	103962	84717	0.403220376
1	15757478	15757478	15861170	103692	84717	0.409805869
1	15861170	15861170	15979849	118679	84718	0.422034041
1	15979849	15979849	16090319	110470	84717	0.431425442
1	16090319	16090319	16188655	98336	84717	0.436976926
1	16188655	16188655	16278524	89869	84717	0.43709803
1	16278524	16278524	16384188	105664	84718	0.398040979
1	16384188	16384188	16503794	119606	84717	0.399107076
1	16503794	16503794	16603873	100079	84717	0.409472422
1	16603873	16603873	16702652	98779	84717	0.420216643
1	16702652	16702652	16843611	140959	84718	0.425482406
1	16843611	16843611	16979596	135985	84717	0.405504978
1	16979596	16979596	17085455	105859	84717	0.4030512
1	17085455	17085455	17184688	99233	84717	0.399832719
1	17184688	17184688	17305485	120797	84718	0.382837464
1	17305485	17305485	17421854	116369	84717	0.390195067
1	17421854	17421854	17546786	124932	84717	0.391105633
1	17546786	17546786	17653262	106476	84717	0.378851771
1	17653262	17653262	17765664	112402	84718	0.379278133
1	17765664	17765664	17871974	106310	84717	0.372971753
1	17871974	17871974	18004302	132328	84717	0.396753546
1	18004302	18004302	18131004	126702	84717	0.406415002
1	18131004	18131004	18237429	106425	84718	0.365324263
1	18237429	18237429	18332240	94811	84717	0.367790997
1	18332240	18332240	18435106	102866	84717	0.375086276
1	18435106	18435106	18557606	122500	84717	0.382902997
1	18557606	18557606	18666602	108996	84718	0.376588346
1	18666602	18666602	18775030	108428	84717	0.381355541
1	18775030	18775030	18902123	127093	84717	0.380324799
1	18902123	18902123	19012199	110076	84717	0.386484007
1	19012199	19012199	19111613	99414	84718	0.394336871
1	19111613	19111613	19216887	105274	84717	0.398375683
1	19216887	19216887	19321169	104282	84717	0.400467957
1	19321169	19321169	19450979	129810	84717	0.395151412
1	19450979	19450979	19555257	104278	84718	0.37630779
1	19555257	19555257	19652993	97736	84717	0.383887371
1	19652993	19652993	19761401	108408	84717	0.386840576
1	19761401	19761401	19869700	108299	84717	0.382114497
1	19869700	19869700	19964510	94810	84718	0.386273745
1	19964510	19964510	20075519	111009	84717	0.388478515
1	20075519	20075519	20184082	108563	84717	0.3873844
1	20184082	20184082	20289544	105462	84717	0.385063956
1	20289544	20289544	20403586	114042	84718	0.395763002
1	20403586	20403586	20512764	109178	84717	0.407440991
1	20512764	20512764	20622446	109682	84717	0.409425344
1	20622446	20622446	20739621	117175	84717	0.415016727
1	20739621	20739621	20835014	95393	84718	0.439094702
1	20835014	20835014	20925103	90089	84717	0.437728938
1	20925103	20925103	21020354	95251	84717	0.442447403
1	21020354	21020354	21110595	90241	84717	0.460062942
1	21110595	21110595	21227416	116821	84718	0.428095735
1	21227416	21227416	21325131	97715	84717	0.424597814
1	21325131	21325131	21439156	114025	84717	0.425464368
1	21439156	21439156	21534724	95568	84717	0.394165472
1	21534724	21534724	21642327	107603	84718	0.388359169
1	21642327	21642327	21738039	95712	84717	0.382403644
1	21738039	21738039	21831197	93158	84717	0.376603441
1	21831197	21831197	21923359	92162	84717	0.378720311
1	21923359	21923359	22026889	103530	84718	0.393428055
1	22026889	22026889	22141529	114640	84717	0.394152179
1	22141529	22141529	22256389	114860	84717	0.389000618
1	22256389	22256389	22349513	93124	84717	0.403844295
1	22349513	22349513	22472764	123251	84718	0.374140807
1	22472764	22472764	22570716	97952	84717	0.385470583
1	22570716	22570716	22661842	91126	84717	0.383190492
1	22661842	22661842	22753025	91183	84718	0.391559923
1	22753025	22753025	22847205	94180	84717	0.393720602
1	22847205	22847205	22955105	107900	84717	0.393416187
1	22955105	22955105	23052003	96898	84717	0.394400355
1	23052003	23052003	23144734	92731	84718	0.399247293
1	23144734	23144734	23239616	94882	84717	0.401789572
1	23239616	23239616	23345133	105517	84717	0.393506321
1	23345133	23345133	23449192	104059	84717	0.413203921
1	23449192	23449192	23546218	97026	84718	0.393715151
1	23546218	23546218	23652179	105961	84717	0.404465752
1	23652179	23652179	23766910	114731	84717	0.422419203
1	23766910	23766910	23866568	99658	84717	0.420684534
1	23866568	23866568	23965305	98737	84718	0.409811825
1	23965305	23965305	24059426	94121	84717	0.403306347
1	24059426	24059426	24162411	102985	84717	0.401472045
1	24162411	24162411	24251379	88968	84717	0.408434398
1	24251379	24251379	24348713	97334	84718	0.407335491
1	24348713	24348713	24440187	91474	84717	0.392566275
1	24440187	24440187	24538306	98119	84717	0.386108846
1	24538306	24538306	24637197	98891	84717	0.397190875
1	24637197	24637197	24743969	106772	84718	0.411705206
1	24743969	24743969	24850243	106274	84717	0.400988003
1	24850243	24850243	24957891	107648	84717	0.395461175
1	24957891	24957891	25067840	109949	84717	0.396007276
1	25067840	25067840	25167939	100099	84718	0.386323676
1	25167939	25167939	25257287	89348	84717	0.383596907
1	25257287	25257287	25355481	98194	84717	0.381098834
1	25355481	25355481	25453549	98068	84717	0.368250925
1	25453549	25453549	25550056	96507	84718	0.386382476
1	25550056	25550056	25650069	100013	84717	0.361099446
1	25650069	25650069	25746970	96901	84717	0.372303977
1	25746970	25746970	25835720	88750	84717	0.371815529
1	25835720	25835720	25947740	112020	84718	0.381485449
1	25947740	25947740	26058770	111030	84717	0.371265683
1	26058770	26058770	26170294	111524	84717	0.363685272
1	26170294	26170294	26274352	104058	84717	0.373605358
1	26274352	26274352	26378257	103905	84718	0.373067965
1	26378257	26378257	26508073	129816	84717	0.379865503
1	26508073	26508073	26613026	104953	84717	0.376040932
1	26613026	26613026	26715267	102241	84717	0.375902271
1	26715267	26715267	26809215	93948	84718	0.349604573
1	26809215	26809215	26908042	98827	84717	0.366303072
1	26908042	26908042	27020972	112930	84717	0.366214768
1	27020972	27020972	27146684	125712	84717	0.369317413
1	27146684	27146684	27273495	126811	84718	0.378087247
1	27273495	27273495	27378190	104695	84717	0.367979674
1	27378190	27378190	27479289	101099	84717	0.363521266
1	27479289	27479289	27585418	106129	84717	0.363582399
1	27585418	27585418	27681690	96272	84718	0.347989571
1	27681690	27681690	27799987	118297	84717	0.371071362
1	27799987	27799987	27902846	102859	84717	0.356455376
1	27902846	27902846	28004603	101757	84717	0.367145581
1	28004603	28004603	28105163	100560	84718	0.361690914
1	28105163	28105163	28217382	112219	84717	0.370513277
1	28217382	28217382	28328998	111616	84717	0.357302203
1	28328998	28328998	28439504	110506	84717	0.366022062
1	28439504	28439504	28541041	101537	84718	0.368916071
1	28541041	28541041	28641006	99965	84717	0.35306004
1	28641006	28641006	28741781	100775	84717	0.370147654
1	28741781	28741781	28836589	94808	84717	0.362697634
1	28836589	28836589	28936605	100016	84718	0.359978804
1	28936605	28936605	29029234	92629	84717	0.346777502
1	29029234	29029234	29131106	101872	84717	0.354667085
1	29131106	29131106	29226913	95807	84717	0.356661239
1	29226913	29226913	29326415	99502	84718	0.35525562
1	29326415	29326415	29448262	121847	84717	0.365611253
1	29448262	29448262	29552115	103853	84717	0.366745624
1	29552115	29552115	29688883	136768	84717	0.385153068
1	29688883	29688883	29801993	113110	84718	0.373694866
1	29801993	29801993	29913182	111189	84717	0.366651677
1	29913182	29913182	30029692	116510	84717	0.376745543
1	30029692	30029692	30142869	113177	84717	0.378898726
1	30142869	30142869	30248486	105617	84718	0.367550986
1	30248486	30248486	30377886	129400	84717	0.390337014
1	30377886	30377886	30486198	108312	84717	0.379049606
1	30486198	30486198	30584718	98520	84717	0.389186062
1	30584718	30584718	30714087	129369	84718	0.399706269
1	30714087	30714087	30829841	115754	84717	0.41534275
1	30829841	30829841	30932553	102712	84717	0.408867427
1	30932553	30932553	31054912	122359	84717	0.407829356
1	31054912	31054912	31153036	98124	84718	0.40395414
1	31153036	31153036	31253099	100063	84717	0.396536217
1	31253099	31253099	31374643	121544	84717	0.389937883
1	31374643	31374643	31495187	120544	84717	0.382620598
1	31495187	31495187	31609623	114436	84718	0.37607592
1	31609623	31609623	31719129	109506	84717	0.369912426
1	31719129	31719129	31831328	112199	84717	0.382950089
1	31831328	31831328	31931677	100349	84717	0.367892377
1	31931677	31931677	32040032	108355	84718	0.374100188
1	32040032	32040032	32151003	110971	84717	0.374112389
1	32151003	32151003	32243870	92867	84717	0.37491924
1	32243870	32243870	32348044	104174	84718	0.372143029
1	32348044	32348044	32457325	109281	84717	0.382716275
1	32457325	32457325	32560010	102685	84717	0.377325049
1	32560010	32560010	32653360	93350	84717	0.373086523
1	32653360	32653360	32762261	108901	84718	0.388036951
1	32762261	32762261	32867228	104967	84717	0.389261489
1	32867228	32867228	32969474	102246	84717	0.394309858
1	32969474	32969474	33089356	119882	84717	0.39276628
1	33089356	33089356	33199249	109893	84718	0.396809653
1	33199249	33199249	33316367	117118	84717	0.401232934
1	33316367	33316367	33434945	118578	84717	0.402018907
1	33434945	33434945	33529132	94187	84717	0.421869028
1	33529132	33529132	33629606	100474	84718	0.4208211
1	33629606	33629606	33724605	94999	84717	0.440526316
1	33724605	33724605	33813882	89277	84717	0.432951007
1	33813882	33813882	33910663	96781	84717	0.426411936
1	33910663	33910663	34003284	92621	84718	0.437919717
1	34003284	34003284	34098294	95010	84717	0.438286093
1	34098294	34098294	34187392	89098	84717	0.437692903
1	34187392	34187392	34275496	88104	84717	0.452596334
1	34275496	34275496	34373135	97639	84718	0.432773454
1	34373135	34373135	34474141	101006	84717	0.451721168
1	34474141	34474141	34577611	103470	84717	0.456330759
1	34577611	34577611	34679540	101929	84717	0.471176297
1	34679540	34679540	34771811	92271	84718	0.456205566
1	34771811	34771811	34859606	87795	84717	0.46901909
1	34859606	34859606	34969385	109779	84717	0.445864456
1	34969385	34969385	35077000	107615	84717	0.433950342
1	35077000	35077000	35186743	109743	84718	0.425344438
1	35186743	35186743	35288495	101752	84717	0.437913378
1	35288495	35288495	35387279	98784	84717	0.433790555
1	35387279	35387279	35492560	105281	84717	0.431384282
1	35492560	35492560	35587353	94793	84718	0.433677237
1	35587353	35587353	35677620	90267	84717	0.423638499
1	35677620	35677620	35771131	93511	84717	0.444231756
1	35771131	35771131	35866629	95498	84717	0.45620373
1	35866629	35866629	35962553	95924	84718	0.464925723
1	35962553	35962553	36062438	99885	84717	0.455659452
1	36062438	36062438	36151611	89173	84717	0.49924866
1	36151611	36151611	36242602	90991	84717	0.431499472
1	36242602	36242602	36335577	92975	84718	0.490083462
1	36335577	36335577	36425630	90053	84717	0.477002687
1	36425630	36425630	36515178	89548	84717	0.481959598
1	36515178	36515178	36603625	88447	84717	0.520226574
1	36603625	36603625	36697070	93445	84718	0.476168054
1	36697070	36697070	36789526	92456	84717	0.488508171
1	36789526	36789526	36879120	89594	84717	0.440973269
1	36879120	36879120	36974612	95492	84717	0.43618904
1	36974612	36974612	37069961	95349	84718	0.437252229
1	37069961	37069961	37160238	90277	84717	0.451904118
1	37160238	37160238	37253415	93177	84717	0.46106377
1	37253415	37253415	37348323	94908	84717	0.463296421
1	37348323	37348323	37437415	89092	84718	0.474560291
1	37437415	37437415	37529851	92436	84717	0.44671506
1	37529851	37529851	37622869	93018	84717	0.454606048
1	37622869	37622869	37712448	89579	84717	0.469077919
1	37712448	37712448	37817764	105316	84718	0.419030166
1	37817764	37817764	37908823	91059	84717	0.420371184
1	37908823	37908823	38008438	99615	84717	0.438022004
1	38008438	38008438	38100588	92150	84717	0.401069983
1	38100588	38100588	38190253	89665	84718	0.432326634
1	38190253	38190253	38277558	87305	84717	0.459750762
1	38277558	38277558	38368572	91014	84717	0.43833434
1	38368572	38368572	38457358	88786	84717	0.442677419
1	38457358	38457358	38546723	89365	84718	0.439876463
1	38546723	38546723	38635548	88825	84717	0.446580956
1	38635548	38635548	38729503	93955	84717	0.439503597
1	38729503	38729503	38821111	91608	84717	0.452837603
1	38821111	38821111	38914794	93683	84718	0.452884164
1	38914794	38914794	39009632	94838	84717	0.437604783
1	39009632	39009632	39105407	95775	84717	0.452848313
1	39105407	39105407	39197974	92567	84717	0.455470573
1	39197974	39197974	39286256	88282	84718	0.459329656
1	39286256	39286256	39376586	90330	84717	0.461978723
1	39376586	39376586	39465418	88832	84717	0.474632175
1	39465418	39465418	39557757	92339	84717	0.454959931
1	39557757	39557757	39648127	90370	84718	0.441635038
1	39648127	39648127	39743296	95169	84717	0.469874961
1	39743296	39743296	39836365	93069	84717	0.448296981
1	39836365	39836365	39925656	89291	84717	0.456222282
1	39925656	39925656	40014311	88655	84718	0.457983667
1	40014311	40014311	40103603	89292	84717	0.459128935
1	40103603	40103603	40210922	107319	84717	0.432435706
1	40210922	40210922	40302084	91162	84717	0.43933394
1	40302084	40302084	40398196	96112	84718	0.435716292
1	40398196	40398196	40494887	96691	84717	0.418400695
1	40494887	40494887	40597677	102790	84717	0.421223648
1	40597677	40597677	40686164	88487	84717	0.430747672
1	40686164	40686164	40778177	92013	84718	0.424674506
1	40778177	40778177	40868243	90066	84717	0.432589073
1	40868243	40868243	40960541	92298	84717	0.430947248
1	40960541	40960541	41050028	89487	84718	0.411664134
1	41050028	41050028	41147640	97612	84717	0.41076496
1	41147640	41147640	41240251	92611	84717	0.402593616
1	41240251	41240251	41337942	97691	84717	0.394279982
1	41337942	41337942	41428538	90596	84718	0.398765964
1	41428538	41428538	41532929	104391	84717	0.382012032
1	41532929	41532929	41626129	93200	84717	0.380221242
1	41626129	41626129	41718707	92578	84717	0.379027641
1	41718707	41718707	41809493	90786	84718	0.379712954
1	41809493	41809493	41902836	93343	84717	0.387898526
1	41902836	41902836	41996461	93625	84717	0.375226967
1	41996461	41996461	42089556	93095	84717	0.391875054
1	42089556	42089556	42185238	95682	84718	0.397918125
1	42185238	42185238	42274243	89005	84717	0.414196796
1	42274243	42274243	42371319	97076	84717	0.409602687
1	42371319	42371319	42468066	96747	84717	0.42231364
1	42468066	42468066	42558103	90037	84718	0.415568982
1	42558103	42558103	42649536	91433	84717	0.433974233
1	42649536	42649536	42737595	88059	84717	0.451487622
1	42737595	42737595	42827430	89835	84717	0.428681152
1	42827430	42827430	42915582	88152	84718	0.416389686
1	42915582	42915582	43009202	93620	84717	0.426720501
1	43009202	43009202	43099213	90011	84717	0.449351198
1	43099213	43099213	43191152	91939	84717	0.441733739
1	43191152	43191152	43288808	97656	84718	0.426410805
1	43288808	43288808	43380320	91512	84717	0.428933594
1	43380320	43380320	43473138	92818	84717	0.432756224
1	43473138	43473138	43562467	89329	84717	0.440098511
1	43562467	43562467	43666271	103804	84718	0.417956746
1	43666271	43666271	43759031	92760	84717	0.4195621
1	43759031	43759031	43858718	99687	84717	0.421655565
1	43858718	43858718	43964534	105816	84717	0.398745003
1	43964534	43964534	44058885	94351	84718	0.39085552
1	44058885	44058885	44151074	92189	84717	0.400531511
1	44151074	44151074	44262042	110968	84717	0.402734097
1	44262042	44262042	44425717	163675	84717	0.394450011
1	44425717	44425717	44557697	131980	84718	0.390488025
1	44557697	44557697	44661317	103620	84717	0.384371894
1	44661317	44661317	44772461	111144	84717	0.377758784
1	44772461	44772461	44882381	109920	84717	0.370975519
1	44882381	44882381	45016649	134268	84718	0.382508248
1	45016649	45016649	45142667	126018	84717	0.385973544
1	45142667	45142667	45275301	132634	84717	0.382493309
1	45275301	45275301	45368472	93171	84717	0.365710729
1	45368472	45368472	45463177	94705	84718	0.364338057
1	45463177	45463177	45565191	102014	84717	0.375248738
1	45565191	45565191	45682619	117428	84717	0.392662801
1	45682619	45682619	45785724	103105	84717	0.400965996
1	45785724	45785724	45883815	98091	84718	0.393824165
1	45883815	45883815	45987340	103525	84717	0.393360122
1	45987340	45987340	46124538	137198	84717	0.406832411
1	46124538	46124538	46278312	153774	84717	0.393373435
1	46278312	46278312	46459207	180895	84718	0.401556696
1	46459207	46459207	46644261	185054	84717	0.395612115
1	46644261	46644261	46808069	163808	84717	0.395649812
1	46808069	46808069	46899681	91612	84717	0.3946274
1	46899681	46899681	47012685	113004	84718	0.401159241
1	47012685	47012685	47127673	114988	84717	0.393402847
1	47127673	47127673	47257008	129335	84717	0.394391353
1	47257008	47257008	47349569	92561	84717	0.36855297
1	47349569	47349569	47445202	95633	84718	0.366919715
1	47445202	47445202	47547378	102176	84717	0.367147205
1	47547378	47547378	47669292	121914	84717	0.379986056
1	47669292	47669292	47796142	126850	84717	0.379626491
1	47796142	47796142	47901967	105825	84718	0.362009336
1	47901967	47901967	48006176	104209	84717	0.36377507
1	48006176	48006176	48120981	114805	84717	0.370442311
1	48120981	48120981	48239677	118696	84717	0.373867916
1	48239677	48239677	48369772	130095	84718	0.378359058
1	48369772	48369772	48483123	113351	84717	0.369203896
1	48483123	48483123	48593110	109987	84717	0.371440521
1	48593110	48593110	48715359	122249	84717	0.374224949
1	48715359	48715359	48830306	114947	84718	0.366974632
1	48830306	48830306	48941069	110763	84717	0.361173305
1	48941069	48941069	49052804	111735	84717	0.354729004
1	49052804	49052804	49153916	101112	84717	0.358915273
1	49153916	49153916	49257715	103799	84718	0.353612717
1	49257715	49257715	49371086	113371	84717	0.37533959
1	49371086	49371086	49474432	103346	84717	0.361461871
1	49474432	49474432	49577093	102661	84717	0.3594027
1	49577093	49577093	49687690	110597	84718	0.361064395
1	49687690	49687690	49795061	107371	84717	0.369397981
1	49795061	49795061	49903672	108611	84717	0.363219534
1	49903672	49903672	50010544	106872	84717	0.361045353
1	50010544	50010544	50118810	108266	84718	0.362187924
1	50118810	50118810	50234420	115610	84717	0.364134901
1	50234420	50234420	50348347	113927	84717	0.36165824
1	50348347	50348347	50466544	118197	84717	0.372205959
1	50466544	50466544	50568814	102270	84718	0.365118166
1	50568814	50568814	50664556	95742	84717	0.351273722
1	50664556	50664556	50767684	103128	84717	0.36934325
1	50767684	50767684	50868399	100715	84718	0.36576115
1	50868399	50868399	50964350	95951	84717	0.382316158
1	50964350	50964350	51056414	92064	84717	0.377320371
1	51056414	51056414	51145485	89071	84717	0.384947009
1	51145485	51145485	51236755	91270	84718	0.387045173
1	51236755	51236755	51333202	96447	84717	0.409702638
1	51333202	51333202	51424488	91286	84717	0.405599921
1	51424488	51424488	51525926	101438	84717	0.410778892
1	51525926	51525926	51622295	96369	84718	0.413282142
1	51622295	51622295	51729152	106857	84717	0.415401748
1	51729152	51729152	51819736	90584	84717	0.423580063
1	51819736	51819736	51909269	89533	84717	0.433611812
1	51909269	51909269	52000953	91684	84718	0.434258603
1	52000953	52000953	52093047	92094	84717	0.407427113
1	52093047	52093047	52181550	88503	84717	0.439528157
1	52181550	52181550	52273686	92136	84717	0.375484333
1	52273686	52273686	52376697	103011	84718	0.427571545
1	52376697	52376697	52486550	109853	84717	0.411145702
1	52486550	52486550	52578685	92135	84717	0.410284796
1	52578685	52578685	52678946	100261	84717	0.419780176
1	52678946	52678946	52783306	104360	84718	0.414062725
1	52783306	52783306	52878811	95505	84717	0.417387389
1	52878811	52878811	53002815	124004	84717	0.405782025
1	53002815	53002815	53099977	97162	84717	0.39583998
1	53099977	53099977	53207703	107726	84718	0.394302264
1	53207703	53207703	53320797	113094	84717	0.395534727
1	53320797	53320797	53452327	131530	84717	0.403919988
1	53452327	53452327	53623731	171404	84717	0.398990695
1	53623731	53623731	53766220	142489	84718	0.40150186
1	53766220	53766220	53855033	88813	84717	0.397414822
1	53855033	53855033	53946761	91728	84717	0.411974403
1	53946761	53946761	54054261	107500	84717	0.416796123
1	54054261	54054261	54146025	91764	84718	0.407933308
1	54146025	54146025	54242250	96225	84717	0.408268036
1	54242250	54242250	54361701	119451	84717	0.406950072
1	54361701	54361701	54470161	108460	84717	0.405565134
1	54470161	54470161	54567580	97419	84718	0.393256005
1	54567580	54567580	54664445	96865	84717	0.413240972
1	54664445	54664445	54759926	95481	84717	0.411166503
1	54759926	54759926	54853526	93600	84717	0.431106505
1	54853526	54853526	54948429	94903	84718	0.443785299
1	54948429	54948429	55044217	95788	84717	0.414066333
1	55044217	55044217	55145609	101392	84717	0.43313641
1	55145609	55145609	55239766	94157	84717	0.442861998
1	55239766	55239766	55342720	102954	84718	0.383672478
1	55342720	55342720	55452257	109537	84717	0.408333181
1	55452257	55452257	55563504	111247	84717	0.412456853
1	55563504	55563504	55657490	93986	84717	0.406162554
1	55657490	55657490	55747254	89764	84718	0.414716203
1	55747254	55747254	55852427	105173	84717	0.410301025
1	55852427	55852427	55947661	95234	84717	0.404557148
1	55947661	55947661	56038357	90696	84717	0.39717962
1	56038357	56038357	56151071	112714	84718	0.383169942
1	56151071	56151071	56247187	96116	84717	0.38136854
1	56247187	56247187	56345267	98080	84717	0.379604613
1	56345267	56345267	56441172	95905	84717	0.378047255
1	56441172	56441172	56545853	104681	84718	0.379004987
1	56545853	56545853	56635785	89932	84717	0.382151157
1	56635785	56635785	56737763	101978	84717	0.394296865
1	56737763	56737763	56835670	97907	84717	0.419516281
1	56835670	56835670	56924175	88505	84718	0.407430005
1	56924175	56924175	57013573	89398	84717	0.427297844
1	57013573	57013573	57108695	95122	84717	0.413759028
1	57108695	57108695	57205941	97246	84717	0.417709544
1	57205941	57205941	57298193	92252	84718	0.41872893
1	57298193	57298193	57395110	96917	84717	0.402164717
1	57395110	57395110	57488833	93723	84717	0.419060219
1	57488833	57488833	57590981	102148	84717	0.418173453
1	57590981	57590981	57683020	92039	84718	0.421414602
1	57683020	57683020	57775038	92018	84717	0.42376031
1	57775038	57775038	57862128	87090	84717	0.432203098
1	57862128	57862128	57948822	86694	84717	0.433127631
1	57948822	57948822	58046335	97513	84718	0.417273417
1	58046335	58046335	58140557	94222	84717	0.439266421
1	58140557	58140557	58229811	89254	84717	0.443426139
1	58229811	58229811	58331481	101670	84717	0.45149551
1	58331481	58331481	58429258	97777	84718	0.433758105
1	58429258	58429258	58524566	95308	84717	0.423947371
1	58524566	58524566	58616758	92192	84717	0.38887985
1	58616758	58616758	58741291	124533	84717	0.437784059
1	58741291	58741291	58858280	116989	84718	0.426190273
1	58858280	58858280	58979940	121660	84717	0.429110397
1	58979940	58979940	59075365	95425	84717	0.395353468
1	59075365	59075365	59166759	91394	84717	0.430362711
